id,rumour,text,reply_to 
500698326720086017,ferguson,and who would blame them when those authority figures are gunning surrendering suspects down ?,not necessarily . but it might show a particular disposition towards authority figures .
500698984877666304,ferguson,"I rolled through a stop sign once , the cop was shouting at me like I killed someone . I was terrified . They #overreact .",not necessarily . but it might show a particular disposition towards authority figures .
500741014181531648,ferguson,i had no idea that was her mom .,But she's very good at instigating and baiting ... just like her mother . Smh
500742011834470401,ferguson,since the ' witness ' version is incomplete / inaccurate the whole ' hands up ' part prob isn't true either #Ferguson,and who would blame them when those authority figures are gunning surrendering suspects down ?
500743658451107842,ferguson,"sad that happened to you . no doubt there are racist / ignorant cops . but not all , maybe not #Ferguson","I rolled through a stop sign once , the cop was shouting at me like I killed someone . I was terrified . They #overreact ."
500757739480842242,ferguson,Yep ! ! Splitting image in everything except one has black hair and other blonde ...,i had no idea that was her mom .
500392059832770560,ferguson,no doubt scared for his life . It's obviously mike brown in the video,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson"
500392192167645184,ferguson,Somebody else probably did commit theft . Brown committed Robbery .,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson"
500392623107223552,ferguson,Obviously ? So he took off his socks in the 5m between the video and getting shot ? http://t.co/O8mE7LTuoc,no doubt scared for his life . It's obviously mike brown in the video
500392872856649728,ferguson,dude even his parents acknowledge it's him .,Obviously ? So he took off his socks in the 5m between the video and getting shot ? http://t.co/O8mE7LTuoc
500393155066626048,ferguson,Any chance that's being said for fear of retribution ?,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson"
500393320032370688,ferguson,Is that the video also ?,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson"
500393535263481858,ferguson,And the store owner and the pictures say it wasn't . Why does someone who didn't see it matter ?,dude even his parents acknowledge it's him .
500393552946282496,ferguson,actually I did use the word robbery,Somebody else probably did commit theft . Brown committed Robbery .
500393643815882752,ferguson,he seemed frightened,no doubt scared for his life . It's obviously mike brown in the video
500393880462692353,ferguson,possibly . He seemed frightened,Any chance that's being said for fear of retribution ?
500393935223533569,ferguson,even though his friend and witness to the shooting has admitted to the cigarillo theft ?,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson"
500393982992470016,ferguson,Your post states theft . What am I missing ?,actually I did use the word robbery
500394000550215680,ferguson,or maybe the police scared him into saying it was michael brown in the first place ?,Any chance that's being said for fear of retribution ?
500394049501544449,ferguson,Dorian Johnson just confirmed it was them . What now ? #blackdenial,And the store owner and the pictures say it wasn't . Why does someone who didn't see it matter ?
500394093420494849,ferguson,or is that impossible because the police would never be capable of unscrupulous behavior ?,Any chance that's being said for fear of retribution ?
500394517733068801,ferguson,I def did not say that . And even if it was #mikesmith I certainly don't think he deserved to die for it .,or is that impossible because the police would never be capable of unscrupulous behavior ?
500394987373490176,ferguson,"you just repeated what you said in the last tweet , p sure my reply doesn't change",Dorian Johnson just confirmed it was them . What now ? #blackdenial
500395008592465921,ferguson,"im not saying you did , but that is what has been implied the entire course of this investigation",I def did not say that . And even if it was #mikesmith I certainly don't think he deserved to die for it .
500395125802278912,ferguson,that's why the police's testimony has been considered law despite it contrasting what EYEWITNESSES said,I def did not say that . And even if it was #mikesmith I certainly don't think he deserved to die for it .
500395253300731906,ferguson,"but you have two pictures of people with different clothes , and an eyewitness who says it wasn't him",Dorian Johnson just confirmed it was them . What now ? #blackdenial
500395293675122688,ferguson,and the last time i checked the eyewitness testimony overrides the testimony of the defident's friends,I def did not say that . And even if it was #mikesmith I certainly don't think he deserved to die for it .
500395360125464576,ferguson,"but reasonable doubt ? Innocent until proven guilt ? Nah , fuck it , let's execute him",Dorian Johnson just confirmed it was them . What now ? #blackdenial
500395569760972800,ferguson,Good job getting ( a guy who looks a bit like a ) petty thief off the street ( four hours after shooting him ),Dorian Johnson just confirmed it was them . What now ? #blackdenial
500395581429526528,ferguson,Not by this kid .,that's why the police's testimony has been considered law despite it contrasting what EYEWITNESSES said
500395926595596288,ferguson,you seem to be the only one and that is a testament to your character miss .,Not by this kid .
500396139305517057,ferguson,There are lots of us out there . Promise .,Not by this kid .
500396146150621185,ferguson,"Brown's family attorney said in an interview today that the person in the video "" probably is Brown """,actually I did use the word robbery
500396253327687680,ferguson,we all need to unite then . solidarity is key in the face of adversity and prejudice .,There are lots of us out there . Promise .
500396405614460928,ferguson,Truer words have never been spoken .,we all need to unite then . solidarity is key in the face of adversity and prejudice .
500397394291208192,ferguson,it's obviously the same people and there's a confession,Good job getting ( a guy who looks a bit like a ) petty thief off the street ( four hours after shooting him )
500397725129531393,ferguson,"when I spoke to store owner , I said "" robbery "" , tweeted "" theft "" in error",Your post states theft . What am I missing ?
500397765881774080,ferguson,"Hey everybody , robbed a store . Can they shoot you down ? Can I say that after they shoot you down ?",it's obviously the same people and there's a confession
500398468503207936,ferguson,whose mike smith ?,Truer words have never been spoken .
500398642167947264,ferguson,Thank you for clarifying . You definitely didn't have to reply to me . Have a great day and thanks for the reports,"when I spoke to store owner , I said "" robbery "" , tweeted "" theft "" in error"
500398907415732227,ferguson,I'm not arguing that he deserved to be shot .,"Hey everybody , robbed a store . Can they shoot you down ? Can I say that after they shoot you down ?"
500399140572897280,ferguson,And also obliterating your attempt to deny that he was the person that robbed the store,"Hey everybody , robbed a store . Can they shoot you down ? Can I say that after they shoot you down ?"
500399226489434112,ferguson,Then what are you arguing ?,I'm not arguing that he deserved to be shot .
500399362183536640,ferguson,"So he took off his socks but did nothing else to change his appearance ? Obliterated , lol",And also obliterating your attempt to deny that he was the person that robbed the store
500399685232623616,ferguson,snitches get stitches in the hood . Store owner knows . #blackdenial #changeyourculture,"Hey everybody , robbed a store . Can they shoot you down ? Can I say that after they shoot you down ?"
500399820511535104,ferguson,dude give it up . It's him . Confirmed .,"Hey everybody , robbed a store . Can they shoot you down ? Can I say that after they shoot you down ?"
500400188541140992,ferguson,"loool . "" snitches get stiches in the hood "" ( noracist bro )",snitches get stitches in the hood . Store owner knows . #blackdenial #changeyourculture
500400549117034497,ferguson,"You get the last word here , I can't argue with everyone forever . Peace .",dude give it up . It's him . Confirmed .
500401161732886529,ferguson,Very embarrassing ! Of course I meant #mikebrown . Ugh,whose mike smith ?
500401233212227585,ferguson,But Dorian Johnson already admitted they were in store and stole,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson"
500417601109889024,ferguson,This is getting stranger by the minute . Will we ever get to the truth ?,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson"
500418076723396608,ferguson,Where's With this breaking news ? Police Chief making press conference . #SmokeScreen4Murder #Ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson"
500429451323523073,ferguson,"Y'all --> "" Store owner told Monday that there was a theft , but said it was not MichaelBrown said it was someone else ""","Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson"
